StationID,StationTitle,AddressLine,State,Country,Latitude,Longitude,ConnectionType,PowerKW,Quantity,Price,Rating
307869,LLE-00205 INFRAMOURA FASE II ,RUA DO BRASIL 9518,Quarteira,Portugal,37.09145482,-8.104224165,CCS (Type 2),120,1,50,0.05
307869,LLE-00205 INFRAMOURA FASE II ,RUA DO BRASIL 9518,Quarteira,Portugal,37.09145482,-8.104224165,CHAdeMO,60,1,50,0.51
307868,LLE-00204 INFRAMOURA FASE II,RUA DE FRANCA 9517 ,Quarteira,Portugal,37.09085333,-8.113106841,CCS (Type 2),120,1,50,3.32
307868,LLE-00204 INFRAMOURA FASE II,RUA DE FRANCA 9517 ,Quarteira,Portugal,37.09085333,-8.113106841,CHAdeMO,60,1,50,0.03
307867,LLE-00209,URBANIZACAO SEMINO VILA SOL,Quarteira,Portugal,37.0858351,-8.094125314,CCS (Type 2),120,1,50,0.8
307867,LLE-00209,URBANIZACAO SEMINO VILA SOL,Quarteira,Portugal,37.0858351,-8.094125314,CHAdeMO,60,1,50,2.74
307866,LLE-00149 Marufo,"Avenida da Fonte Santa, Fonte Santa",Quarteira,Portugal,37.07330368,-8.079736326,CHAdeMO,50,1,50,3.46
307866,LLE-00149 Marufo,"Avenida da Fonte Santa, Fonte Santa",Quarteira,Portugal,37.07330368,-8.079736326,CCS (Type 2),100,3,50,3.26
307866,LLE-00149 Marufo,"Avenida da Fonte Santa, Fonte Santa",Quarteira,Portugal,37.07330368,-8.079736326,Type 2 (Socket Only),22,1,50,1.12
307865,LLE-00217-19,"Volta do Parque,  Aquashow Ev ",Quarteira,Portugal,37.0918332,-8.073916861,CCS (Type 2),120,2,50,3.56
307865,LLE-00217-19,"Volta do Parque,  Aquashow Ev ",Quarteira,Portugal,37.0918332,-8.073916861,Type 2 (Socket Only),22,2,50,1.63
307864,LLE-00223- BP,Rua do Vale Formoso ,Almancil,Portugal,37.09204857,-8.026719677,CCS (Type 2),150,2,50,3.73
307864,LLE-00223- BP,Rua do Vale Formoso ,Almancil,Portugal,37.09204857,-8.026719677,CHAdeMO,80,1,50,3.25
307863,FARC-0051-52 CM Faro,Av. Cidade de Hayward,Faro,Portugal,37.02771994,-7.919640033,CHAdeMO,50,1,50,4.25
307863,FARC-0051-52 CM Faro,Av. Cidade de Hayward,Faro,Portugal,37.02771994,-7.919640033,CCS (Type 2),100,1,50,3.29
307863,FARC-0051-52 CM Faro,Av. Cidade de Hayward,Faro,Portugal,37.02771994,-7.919640033,Type 2 (Socket Only),22,1,50,2.84
307862,SBA-00008 Aldi S. Braitas Alportel ,Estrada de Sao Brs de Alportel,Faro,Portugal,37.03300876,-7.924052445,CCS (Type 2),120,2,50,0.47
307862,SBA-00008 Aldi S. Braitas Alportel ,Estrada de Sao Brs de Alportel,Faro,Portugal,37.03300876,-7.924052445,Type 2 (Socket Only),22,1,50,1.33
307861,FAR-0072 Intermarch,LUGAR DE CAMPINAS,Faro,Portugal,37.03420611,-7.929206634,CCS (Type 2),180,2,61.4,1.22
307860,FAR-00073 Bricomarch,LUGAR DE CAMPINAS,Faro,Portugal,37.03350772,-7.92861206,CCS (Type 2),120,2,50,4.87
307859,FAR-00062 CM Faro,"Largo de Sao Francisco, Faro",Faro,Portugal,37.01180774,-7.931177389,CHAdeMO,50,1,50,1.97
307859,FAR-00062 CM Faro,"Largo de Sao Francisco, Faro",Faro,Portugal,37.01180774,-7.931177389,CCS (Type 2),100,1,50,4.46
307859,FAR-00062 CM Faro,"Largo de Sao Francisco, Faro",Faro,Portugal,37.01180774,-7.931177389,Type 2 (Socket Only),22,1,50,3.16
307858,Dynex Station,Doddington Road,England,United Kingdom,53.20645124,-0.61137653,Type 2 (Socket Only),22,2,50,3.97
307854,FAR-00066-69 Decathlon Faro,"Decathlon Faro, R. Eng. Nuno Abecassis 2 ",Faro,Portugal,37.02753129,-7.942233553,CCS (Type 2),60,2,50,2.46
307854,FAR-00066-69 Decathlon Faro,"Decathlon Faro, R. Eng. Nuno Abecassis 2 ",Faro,Portugal,37.02753129,-7.942233553,Type 2 (Socket Only),22,4,50,3.61
307853,FAR-00060-CM Faro,Urbanizacao Vista Verde 7,Faro,Portugal,37.04502508,-7.967177947,CHAdeMO,50,1,50,1.4
307853,FAR-00060-CM Faro,Urbanizacao Vista Verde 8,Faro,Portugal,37.04502508,-7.967177947,CCS (Type 2),100,1,50,0.12
307853,FAR-00060-CM Faro,Urbanizacao Vista Verde 9,Faro,Portugal,37.04502508,-7.967177947,Type 2 (Socket Only),22,1,50,3.23
307852,OLH-0004 Ev Real Marina,Av. 5 de Outubro,Olhao,Portugal,37.02377908,-7.847408633,CHAdeMO,50,1,50,0.89
307852,OLH-0004 Ev Real Marina,Av. 5 de Outubro,Olhao,Portugal,37.02377908,-7.847408633,CCS (Type 2),100,3,50,4.7
307852,OLH-0004 Ev Real Marina,Av. 5 de Outubro,Olhao,Portugal,37.02377908,-7.847408633,Type 2 (Socket Only),22,1,50,4.77
307851,CTM-0004-Prio,N125 Urbanizaao das Laranjeiras,Faro,Portugal,37.18119466,-7.505132596,CCS (Type 2),120,2,50,4.57
307850,BJA-00059 BP,Rua Ramalho Ortigao,Beja,Portugal,38.01038178,-7.86431457,CCS (Type 2),150,2,50,1.85
307850,BJA-00059 BP,Rua Ramalho Ortigao,Beja,Portugal,38.01038178,-7.86431457,CHAdeMO,80,1,50,0.08
307849,BJA-00057 BP,Rua Antaonio Sardinha,Beja,Portugal,38.0097936,-7.874969972,CCS (Type 2),150,2,50,4.64
307849,BJA-00057 BP,Rua Antaonio Sardinha,Beja,Portugal,38.0097936,-7.874969972,CHAdeMO,80,1,50,2.14
307848,BJA-00030 BP,"Rua D. Afonso III, no 43",Beja,Portugal,38.01922797,-7.8529636,CCS (Type 2),150,2,50,4.83
307848,BJA-00030 BP,"Rua D. Afonso III, no 44",Beja,Portugal,38.01922797,-7.8529636,CHAdeMO,80,1,50,4.82
307847,BJA-00027 Galp,Rua de Liboa -,Beja,Portugal,38.02071049,-7.871813268,CCS (Type 2),120,2,50,4.27
307846,Plenitude Guardea,Viale Kennedy 5,Umbria,Italy,42.623049,12.301099,CCS (Type 2),60,2,50,1.47
307846,Plenitude Guardea,Viale Kennedy 5,Umbria,Italy,42.623049,12.301099,Type 2 (Socket Only),22,2,50,1.93
307845,Piazza Fausto Beretta,Piazza Fausto Beretta 15,Emilia-Romagna,Italy,44.83882912,11.61644133,Type 2 (Tethered Connector) ,22,1,50,4.26
307844,CBA-00002 Intermarch,"EN 258-1, Edifcio Intermarch",Beja,Portugal,38.17083439,-7.893802995,CCS (Type 2),180,2,61.4,1.58
307842,SNS-00015 - BK Sines,A26-1 Loteamento Mun Norte da R52,Sines,Portugal,37.96618998,-8.858111161,CCS (Type 2),120,1,50,2.78
307842,SNS-00015 - BK Sines,A26-1 Loteamento Mun Norte da R52,Sines,Portugal,37.96618998,-8.858111161,CHAdeMO,60,1,50,4.68
307841,GDL-00034 - CANAL CAVEIRA,"EN259 KM12.4-VALE JOANES,",Setubal,Portugal,38.12123698,-8.446651981,CCS (Type 2),150,2,50,3.48
307837,Sodic Evyard,Sodic West,Giza,Egypt,30.07100863,30.93828738,Type 2 (Socket Only),22,4,50,3.51
307836,Sodic Polygon,Sodic West,Giza,Egypt,30.07063101,30.94623469,Type 2 (Socket Only),22,2,50,1.8
307834,GDL-00017- BP,"Cerrado dos Castanheiros , Lote 20",Setubal,Portugal,38.18440674,-8.568852838,CCS (Type 2),150,2,50,4.05
307833,GDL-00023-26 PRAIA DO PASGO,Alameda da Praia do Pego ,Setubal,Portugal,38.29329761,-8.775830405,Type 2 (Tethered Connector) ,22,4,50,4.05
307833,GDL-00023-26 PRAIA DO PASGO,Alameda da Praia do Pego ,Setubal,Portugal,38.29329761,-8.775830405,CCS (Type 2),120,2,50,4.34
307832,MTJ-00065-66 Albergaria Pegaes,Largo Capitao Joao Duarte,Montijo,Portugal,38.68358215,-8.611977738,CCS (Type 2),160,2,51.6,2.56
307832,MTJ-00065-66 Albergaria Pegaes,Largo Capitao Joao Duarte,Montijo,Portugal,38.68358215,-8.611977738,CHAdeMO,62,2,50,2.51
307831,MTJ-00035,"Rua das Forasas Armadas, Quinta do Casal",Montijo,Portugal,38.68464869,-8.624991584,CHAdeMO,50,1,50,3.99
307831,MTJ-00035,"Rua das Forasas Armadas, Quinta do Casal",Montijo,Portugal,38.68464869,-8.624991584,CCS (Type 2),100,2,50,3.25
307831,MTJ-00035,"Rua das Forasas Armadas, Quinta do Casal",Montijo,Portugal,38.68464869,-8.624991584,Type 2 (Socket Only),22,1,50,3.51
307830,MMN-00010 BK,Montemor-o-novo ,Montemor-o-Novo,Portugal,38.64627841,-8.200545965,CCS (Type 2),120,1,50,3.98
307830,MMN-00010 BK,Montemor-o-novo ,Montemor-o-Novo,Portugal,38.64627841,-8.200545965,CHAdeMO,60,1,50,4.45
307829,MMN-00014 Galp,EN 114 ,Montemor-o-Novo,Portugal,38.64942453,-8.216376819,CCS (Type 2),180,2,61.4,1.69
307828,EVR-00046-50 vora Retail Ev,"Lote, R. Luas Adelino Fonseca 3",Evora,Portugal,38.55964113,-7.894943069,CHAdeMO,50,2,50,1.88
307828,EVR-00046-50 vora Retail Ev,"Lote, R. Luas Adelino Fonseca 4",Evora,Portugal,38.55964113,-7.894943069,CCS (Type 2),100,10,50,0.47
307828,EVR-00046-50 vora Retail Ev,"Lote, R. Luas Adelino Fonseca 5",Evora,Portugal,38.55964113,-7.894943069,Type 2 (Socket Only),22,2,50,2.89
307827,EVR-00045 Portas Machede,Av. Dona Leonor de Oliveira Fernandes,Evora,Portugal,38.57407782,-7.900302541,CCS (Type 2),150,2,50,0.18
307827,EVR-00045 Portas Machede,Av. Dona Leonor de Oliveira Fernandes,Evora,Portugal,38.57407782,-7.900302541,CHAdeMO,80,1,50,2.33
307826,EVR-00033  Ibis Evora,"Qta. Tapada Urb. Muralha, R. de Viana 18 ",Evora,Portugal,38.56597819,-7.912884962,CCS (Type 2),100,1,50,2.71
307826,EVR-00033  Ibis Evora,"Qta. Tapada Urb. Muralha, R. de Viana 18 ",Evora,Portugal,38.56597819,-7.912884962,CHAdeMO,60,1,50,1.43
307826,EVR-00033  Ibis Evora,"Qta. Tapada Urb. Muralha, R. de Viana 18 ",Evora,Portugal,38.56597819,-7.912884962,Type 2 (Socket Only),22,1,50,2.95
307825,EVR-00031 ,R114-4 Praasa Porta Da Lagoa,Evora,Portugal,38.57611511,-7.91455296,CCS (Type 2),75,1,50,0.15
307825,EVR-00031 ,R114-4 Praasa Porta Da Lagoa,Evora,Portugal,38.57611511,-7.91455296,CHAdeMO,100,1,50,0.19
307824,PTG-0024 Portalegre,Av. da Extremadura Espanhola,Portalegre,Portugal,39.28033279,-7.431404799,CCS (Type 2),150,3,50,4.11
307824,PTG-0024 Portalegre,Av. da Extremadura Espanhola,Portalegre,Portugal,39.28033279,-7.431404799,CHAdeMO,80,1,50,1.8
307823,PTG-0023-Cepsa Portalegre,ESTREMADURA ESPANHOLA,Portalegre,Portugal,39.27889466,-7.431884634,CCS (Type 2),150,1,50,0.64
307822,FZZ-00033 Cepsa,RUA BRIGADEIRO LINO VALENTE ,Santarm,Portugal,39.69363196,-8.294893534,CCS (Type 2),150,1,50,2.61
307821,ABT-00033 BK Abrantes,Av. Dom Joaeo I s/n ,Abrantes,Portugal,39.47218831,-8.195086795,CCS (Type 2),120,1,50,3.85
307821,ABT-00033 BK Abrantes,Av. Dom Joaeo I s/n ,Abrantes,Portugal,39.47218831,-8.195086795,CHAdeMO,60,1,50,1.08
307820,ABT-00023-Roady,Qta de Sao Jose - Edifcio Roady,Abrantes,Portugal,39.47427003,-8.192981859,CCS (Type 2),100,2,50,3.11
307820,ABT-00023-Roady,Qta de Sao Jose - Edifcio Roady,Abrantes,Portugal,39.47427003,-8.192981859,CHAdeMO,100,1,50,0.43
307819,CTB-0041-46,Av. Prof. Dr. Egas Moniz,Castelo Branco,Portugal,39.80863513,-7.515430448,CCS (Type 2),100,2,50,2.66
307819,CTB-0041-46,Av. Prof. Dr. Egas Moniz,Castelo Branco,Portugal,39.80863513,-7.515430448,Type 2 (Socket Only),22,4,50,2.7
307818,FND-0022 - Aldi Fundaeo,"EN18, Rua Cidade da Covilhaae, SN",Fundao,Portugal,40.15668731,-7.497251729,CCS (Type 2),120,1,50,3.19
307817,EvGo GM Energy ,2210 Camp Swatara Road,Pennsylvania,United States,40.46295441,-76.33915843,CCS (Type 1),350,4,181,3.63
307816,"CFC, Oriana Station",CFC,Cairo,Egypt,30.0302734,31.41220735,Type 2 (Socket Only),22,2,50,4.88
307814,CVL-00032 tortosendo,Rua Dr. Gabriel Boavida Castelo,Covilha,Portugal,40.23991777,-7.522100249,CCS (Type 2),150,1,50,1.61
307814,CVL-00032 tortosendo,Rua Dr. Gabriel Boavida Castelo,Covilha,Portugal,40.23991777,-7.522100249,CHAdeMO,106,1,50,3.98
307813,CVl-00033 Covilh,Rua da Escola ,Covilha,Portugal,40.25366026,-7.493198718,CCS (Type 2),150,1,50,1.35
307813,CVl-00033 Covilh,Rua da Escola ,Covilha,Portugal,40.25366026,-7.493198718,CHAdeMO,71,1,50,2.19
307812,CVL-0011 Covilh,Bairro do Alvito ,Covilha,Portugal,40.2638932,-7.490986441,CHAdeMO,100,1,50,0.39
307812,CVL-0011 Covilh,Bairro do Alvito ,Covilha,Portugal,40.2638932,-7.490986441,CCS (Type 2),100,3,50,0.13
307812,CVL-0011 Covilh,Bairro do Alvito ,Covilha,Portugal,40.2638932,-7.490986441,Type 2 (Tethered Connector) ,22,1,50,4.81
307811,CVL-00029 Covilh,Alameda Paro da Covilhae ,Covilha,Portugal,40.26490321,-7.492216866,CCS (Type 2),150,2,50,4.18
307810,CVL-0028 Covilh,ESTRADA NACIONAL 230 (BILHAR) ,Covilha,Portugal,40.27047654,-7.50680618,CCS (Type 2),150,2,50,3.48
307809,CVL-0027 Covilh,Rua Urbanizao Quinta do Pinheiro,Covilha,Portugal,40.27063774,-7.503550247,CCS (Type 2),150,1,50,2.04
307809,CVL-0027 Covilh,Rua Urbanizao Quinta do Pinheiro,Covilha,Portugal,40.27063774,-7.503550247,CHAdeMO,188,1,63.54,0.87
307808,CVL-0030 Covilh,Rua Centro de Artes,Covilha,Portugal,40.27200155,-7.498692382,CCS (Type 2),150,2,50,0.78
307807,CVL-00031 Covilha,Avenida Infante D. Henrique ,Covilha,Portugal,40.2709135,-7.492612541,CCS (Type 2),150,1,50,1.25
307807,CVL-00031 Covilha,Avenida Infante D. Henrique ,Covilha,Portugal,40.2709135,-7.492612541,CHAdeMO,21,1,50,2.75
307806,CVL-0025 Covilha,Rua Cidade do Fundao,Covilha,Portugal,40.27693377,-7.501277281,CCS (Type 2),150,2,50,3.57
307805,CVL-0026 Covilha,Rua Professor Antanio Esteves Lopes,Covilha,Portugal,40.27735718,-7.496993472,CCS (Type 2),150,2,50,3.3
307804,CVL-00024 Covilha,Avenida Frei Heitor Pinto,Covilha,Portugal,40.28424127,-7.505366381,CCS (Type 2),150,1,50,1.4
307804,CVL-00024 Covilha,Avenida Frei Heitor Pinto,Covilha,Portugal,40.28424127,-7.505366381,CHAdeMO,102,1,50,4.77
307803,CVL-0018 - PRIO Covilha,R. Humberto Delgado,Covilha,Portugal,40.29476744,-7.481157359,CCS (Type 2),180,2,61.4,3.69
307802,CVL-00022 Covilha,Rua Joao XXIII,Covilha,Portugal,40.29608858,-7.478321759,CCS (Type 2),150,1,50,2.77
307802,CVL-00022 Covilha,Rua Joao XXIII,Covilha,Portugal,40.29608858,-7.478321759,CHAdeMO,121,1,50,3.06
307801,SEI-00014-BP Seia,Estrada de Sao Romao,Seia,Portugal,40.40695594,-7.709042201,CCS (Type 2),150,2,50,2.1
307801,SEI-00014-BP Seia,Estrada de Sao Romao,Seia,Portugal,40.40695594,-7.709042201,CHAdeMO,80,1,50,1.24
307800,OHP-00019 Oliveira do EV ,R. Ameal 12 ,Oliveira do EV,Portugal,40.35836128,-7.857925699,CCS (Type 2),150,2,50,1.78
307800,OHP-00019 Oliveira do EV ,R. Ameal 12 ,Oliveira do EV,Portugal,40.35836128,-7.857925699,CHAdeMO,80,1,50,3.79
307799,PCV-0005- Leitao do Aires,"Zona Industrial da Espinheira,  do",Coimbra,Portugal,40.30320405,-8.321429534,CCS (Type 2),150,2,50,0.07
307799,PCV-0005- Leitao do Aires,"Zona Industrial da Espinheira,  do",Coimbra,Portugal,40.30320405,-8.321429534,CHAdeMO,214,1,77.9,0.23
307799,PCV-0005- Leitao do Aires,"Zona Industrial da Espinheira,  do",Coimbra,Portugal,40.30320405,-8.321429534,Type 2 (Tethered Connector) ,22,2,50,0.2
307798,GALP - VISIMPAR. SCD-0004,AV. HUMBERTO DELGADO,Santa Comba Dao,Portugal,40.39759132,-8.129506937,CCS (Type 2),180,2,61.4,4.28
307797,Cepsa SANTA COMBA Dafo,AV. GENERAL HUMBERTO DELGADO 19,Santa Comba Dao,Portugal,40.40230251,-8.130530308,CCS (Type 2),300,2,137,3.52
307796,TND-00008,Av. Dr. Francisco Sa Carneiro 170,Tondela,Portugal,40.51145594,-8.081071244,CCS (Type 2),120,1,50,2.37
307796,TND-00008,Av. Dr. Francisco Sa Carneiro 171,Tondela,Portugal,40.51145594,-8.081071244,Type 2 (Tethered Connector) ,22,1,50,0.49
307795,VIS-00059,Prasa Carlos Lopes,Viseu,Portugal,40.65951117,-7.92260882,CCS (Type 2),120,1,50,2.46
307794,"Love's StationStop #366 Jonestown, PA",22 Old Forge Road,Pennsylvania,United States,40.44983996,-76.51520793,CCS (Type 1),320,4,156.4,2.37
307793,"Buc-kees #58  Auburn, AL ",2500 Buc-eeas Blvd,Alabama,United States,32.552091,-85.526636,CCS (Type 1),400,10,238,0.87
307792,"Buck-ee's #62  Springfield, MO",3284 N Beaver Road,Kansas,United States,38.37036232,-96.15796069,CCS (Type 1),400,10,238,2.17
307791," Buc-ee's #17  Luling, TX ",10070 West IH 10,Texas,United States,29.65014001,-97.59345379,CCS (Type 1),400,10,238,1.99
307790," Buc-ee's #44  Melissa, TX ",180 Bucees Blvd,Texas,United States,33.27018664,-96.59213115,CCS (Type 1),400,2,222,3.08
307789,One Loudoun,20350 Minot Drive,Virginia,United States,39.05251367,-77.45222689,CCS (Type 1),400,5,228,3.18
307789,One Loudoun,20350 Minot Drive,Virginia,United States,39.05251367,-77.45222689,NACS / Tesla Supercharger,400,5,228,0.23
307788,Ampcharge Barkly Square,Barkly Street,Victoria,Australia,-37.77658521,144.9639272,CCS (Type 2),150,8,59,1.87
307787,Tesla Supercharger Bordertown,Dukes Highway,South Australia,Australia,-36.29806431,140.7570407,CCS (Type 2),250,4,106,3.13
307786,RAA Bordertown,Adamson Terrace,South Australia,Australia,-36.30916561,140.7802898,CCS (Type 2),200,3,74,2.52
307786,RAA Bordertown,Adamson Terrace,South Australia,Australia,-36.30916561,140.7802898,Type 2 (Socket Only),7,1,50,4.28
307786,RAA Bordertown,Adamson Terrace,South Australia,Australia,-36.30916561,140.7802898,CHAdeMO,200,1,70,3.29
307785,RAA Mount Gambier,Sturt Street,South Australia,Australia,-37.83093305,140.780397,CCS (Type 2),200,7,82,0.81
307785,RAA Mount Gambier,Sturt Street,South Australia,Australia,-37.83093305,140.780397,Type 2 (Socket Only),7,2,50,0.35
307785,RAA Mount Gambier,Sturt Street,South Australia,Australia,-37.83093305,140.780397,CHAdeMO,200,1,70,3.21
307784,Tesla Supercharger Mount Gambier,Jubilee Highway,South Australia,Australia,-37.83518604,140.8022529,CCS (Type 2),250,6,110,0.13
307783,Eranovum Bauhaus,Bauhaus,Catalonia,Spain,41.12663649,1.208949838,CCS (Type 2),60,2,50,2.93
307783,Eranovum Bauhaus,Bauhaus,Catalonia,Spain,41.12663649,1.208949838,Type 2 (Tethered Connector) ,11,6,50,4.7
307782,TEM CARREGADORES -  Lanchonete O Sales,"BR-343, 365, Agua Branca - PI, 64460-000",Piaua,Brazil,-5.892237724,-42.6456902,CCS (Type 2),30,1,50,2.88
307781,Ayuntamiento Castellote,Calle Minas 5,Aragon,Spain,40.79907529,-0.317153964,CCS (Type 2),22,2,50,1.94
307780,TEM CARREGADOR - Lanchonete O Sales,"BR-343, 365",Piaua,Brazil,-5.8919242,-42.6458396,CCS (Type 2),30,1,50,3.22
307775,ENGIE - Chadstone 2,Dandenong Road,Victoria,Australia,-37.88820941,145.0849408,CCS (Type 2),120,4,50,2.29
307774,Ampcharge Sandown,Princes Highway,Victoria,Australia,-37.94161999,145.1667111,CCS (Type 2),180,2,61.4,2.73
307773,Ampcharge Cheltenham,Cheltenham Road,Victoria,Australia,-37.99571529,145.1822226,CCS (Type 2),180,2,61.4,4.71
307772,Evie Portland,Henty Street,Victoria,Australia,-38.34684478,141.602832,CCS (Type 2),50,1,50,1.93
307772,Evie Portland,Henty Street,Victoria,Australia,-38.34684478,141.602832,CHAdeMO,50,1,50,4.81
307771,Evie Hamilton,Scoresby Street,Victoria,Australia,-37.74265744,142.0204391,CCS (Type 2),50,1,50,4.53
307771,Evie Hamilton,Scoresby Street,Victoria,Australia,-37.74265744,142.0204391,CHAdeMO,50,1,50,0.98
307770,Geelong West Veledrome,Weddell Road,Victoria,Australia,-38.12923953,144.3454273,Type 2 (Socket Only),22,2,50,0.35
307769,Evie Barabool Heights  Ev,Province Blvd,Victoria,Australia,-38.16095628,144.3059521,CCS (Type 2),50,3,50,0.5
307769,Evie Barabool Heights  Ev,Province Blvd,Victoria,Australia,-38.16095628,144.3059521,CHAdeMO,50,1,50,0.09
307768,Harden Country EV,East Street,New South Wales,Australia,-34.56276908,148.3610356,Type 2 (Socket Only),22,4,50,0.47
307767,Cootamundra Library,Wallendoon Street,New South Wales,Australia,-34.63980461,148.0261386,Type 2 (Socket Only),22,4,50,3.42
307766,Evie St Arnaud,Golden Street,Victoria,Australia,-36.61528156,143.2584605,CCS (Type 2),50,1,50,0.36
307766,Evie St Arnaud,Golden Street,Victoria,Australia,-36.61528156,143.2584605,CHAdeMO,50,1,50,1.59
307765,Evie Avoca,High Street,Victoria,Australia,-37.09014021,143.4744527,CCS (Type 2),50,2,50,4.22
307764,Trentham Visitor Information Station,Albert Street,Victoria,Australia,-37.38857348,144.3253942,CCS (Type 2),50,1,50,0.12
307764,Trentham Visitor Information Station,Albert Street,Victoria,Australia,-37.38857348,144.3253942,CHAdeMO,50,1,50,4.07
307763,Evie Cowes,Chapel Street,Victoria,Australia,-38.4507421,145.2404278,CCS (Type 2),50,3,50,1.41
307763,Evie Cowes,Chapel Street,Victoria,Australia,-38.4507421,145.2404278,CHAdeMO,50,1,50,0.59
307762,Evie Traralgon,Princes Street,Victoria,Australia,-38.19729526,146.5414187,CCS (Type 2),50,3,50,3.48
307762,Evie Traralgon,Princes Street,Victoria,Australia,-38.19729526,146.5414187,CHAdeMO,50,1,50,3.14
307761,Tesla Supercharger Traralgon,Grey Street,Victoria,Australia,-38.19254658,146.527465,CCS (Type 2),250,4,106,4.39
307760,Tesla Supercharger Lucas,Lilburne Street,Victoria,Australia,-37.543339,143.7842218,CCS (Type 2),250,10,118,3.68
307759,Ampol Foodary,Princes Highway,Victoria,Australia,-38.24620744,143.9833061,CCS (Type 2),180,1,59.4,4.02
307759,Ampol Foodary,Princes Highway,Victoria,Australia,-38.24620744,143.9833061,CHAdeMO,100,1,50,1.41
307756,"Chisholm  Ev - Plano, TX",1915 Central Expy #600,Texas,United States,33.027995,-96.711414,CCS (Type 1),400,6,230,4.03
307756,"Chisholm  Ev - Plano, TX",1915 Central Expy #600,Texas,United States,33.027995,-96.711414,NACS / Tesla Supercharger,400,4,226,4.95
307755,iONNA - Tempe Rechargery,711 N Scottsdale Road,Arizona,United States,33.4372,-111.92593,CCS (Type 1),400,2,222,2.06
307755,iONNA - Tempe Rechargery,711 N Scottsdale Road,Arizona,United States,33.4372,-111.92593,NACS / Tesla Supercharger,400,2,222,1.86
307754,MLD-0008/9/10 Pedro dos ,R. Asalvaro Pedro 1 ,Mealhada,Portugal,40.39420219,-8.450114047,CHAdeMO,50,2,50,3.88
307754,MLD-0008/9/10 Pedro dos ,R. Asalvaro Pedro 2,Mealhada,Portugal,40.39420219,-8.450114047,CCS (Type 2),160,10,67.6,1.7
307754,MLD-0008/9/10 Pedro dos ,R. Asalvaro Pedro 3,Mealhada,Portugal,40.39420219,-8.450114047,Type 2 (Tethered Connector) ,22,1,50,4.65
307753,AND-0005 Nova Casa dos Leitoes,"Estrada Nacional 1 118 - Peneireiro -,",Anadia,Portugal,40.40863978,-8.455085969,CHAdeMO,62,1,50,4.29
307753,AND-0005 Nova Casa dos Leitoes,"Estrada Nacional 1 118 - Peneireiro -,",Anadia,Portugal,40.40863978,-8.455085969,CCS (Type 2),160,4,55.6,2.14
307753,AND-0005 Nova Casa dos Leitoes,"Estrada Nacional 1 118 - Peneireiro -,",Anadia,Portugal,40.40863978,-8.455085969,Type 2 (Tethered Connector) ,22,1,50,3.75
307752,AND-00016 ANADIA - PARQUE URBANO,"AV. DAS LARANJEIRAS A -, ",Anadia,Portugal,40.44684792,-8.436462604,CCS (Type 2),120,2,50,3.77
307752,AND-00016 ANADIA - PARQUE URBANO,"AV. DAS LARANJEIRAS A -, ",Anadia,Portugal,40.44684792,-8.436462604,Type 2 (Socket Only),22,2,50,0.52
307751,AGD-00018-BP Aguada de Baixo (Oeste),"Vale do Grou, Aguada de Baixo",Agueda,Portugal,40.52804694,-8.448715469,CCS (Type 2),150,2,50,4.51
307751,AGD-00018-BP Aguada de Baixo (Oeste),"Vale do Grou, Aguada de Baixo",Agueda,Portugal,40.52804694,-8.448715469,CHAdeMO,80,1,50,2.53
307750,IDN-0005 BP Penha Garcia,"Estrada Nacional 239, Km 36,4",Castelo Branco,Portugal,40.03275932,-7.009441128,CCS (Type 2),150,2,50,4.13
307750,IDN-0005 BP Penha Garcia,"Estrada Nacional 239, Km 36,4",Castelo Branco,Portugal,40.03275932,-7.009441128,CHAdeMO,80,1,50,1.6
307749,IDN-0002  Fonte Santa - Monfortinho,"Rua Dr. Josao Gardete Martins,",Castelo Branco,Portugal,40.00033603,-6.876841273,Type 2 (Tethered Connector) ,22,4,50,4.48
307749,IDN-0002  Fonte Santa - Monfortinho,"Estrada Nacional 239, Km 36,5",Castelo Branco,Portugal,40.00033603,-6.876841273,CCS (Type 2),120,1,50,1.95
307749,IDN-0002  Fonte Santa - Monfortinho,"Rua Dr. Josao Gardete Martins,",Castelo Branco,Portugal,40.00033603,-6.876841273,CHAdeMO,80,1,50,0.05
307748,ALD-00008/9/10/11,"A25, Almeida",Guarda,Portugal,40.60504304,-6.952158508,CCS (Type 2),150,6,55,4.53
307748,ALD-00008/9/10/11,"A25, Almeida",Guarda,Portugal,40.60504304,-6.952158508,CHAdeMO,80,3,50,0.46
307747,GRD-00024,Sra. dos Remedios Estrada do Barracao,Guarda,Portugal,40.52955394,-7.252168254,Type 2 (Socket Only),22,1,50,1.6
